schema,table,column,position,data_type,max_length,precision,nullable,default,is_pk,fk_references,is_unique
dol,pressure_signals,signal_value,6,jsonb,,,NO,'{}'::jsonb,,,
dol,pressure_signals,magnitude,7,integer,,32,NO,0,,,
dol,pressure_signals,detected_at,8,timestamp with time zone,,,NO,now(),,,
dol,pressure_signals,expires_at,9,timestamp with time zone,,,NO,,,,
dol,pressure_signals,correlation_id,10,uuid,,,YES,,,,
dol,pressure_signals,source_record_id,11,text,,,YES,,,,
dol,pressure_signals,created_at,12,timestamp with time zone,,,NO,now(),,,
dol,renewal_calendar,renewal_id,1,uuid,,,NO,gen_random_uuid(),PK,,
dol,renewal_calendar,company_unique_id,2,text,,,NO,,,,UNIQUE
dol,renewal_calendar,schedule_id,3,uuid,,,YES,,,,
dol,renewal_calendar,filing_id,4,uuid,,,YES,,,dol.form_5500(filing_id),
dol,renewal_calendar,renewal_month,5,integer,,32,YES,,,,
dol,renewal_calendar,renewal_year,6,integer,,32,YES,,,,UNIQUE
dol,renewal_calendar,renewal_date,7,date,,,YES,,,,
dol,renewal_calendar,plan_name,8,character varying,500,,YES,,,,
dol,renewal_calendar,carrier_name,9,character varying,500,,YES,,,,
dol,renewal_calendar,is_upcoming,10,boolean,,,NO,true,,,
dol,renewal_calendar,days_until_renewal,11,integer,,32,YES,,,,
dol,renewal_calendar,created_at,12,timestamp with time zone,,,NO,now(),,,
dol,renewal_calendar,updated_at,13,timestamp with time zone,,,NO,now(),,,
dol,schedule_a,schedule_id,1,uuid,,,NO,gen_random_uuid(),PK,,
dol,schedule_a,filing_id,2,uuid,,,YES,,,,
dol,schedule_a,company_unique_id,3,text,,,YES,,,,
dol,schedule_a,sponsor_state,4,character varying,10,,YES,,,,
dol,schedule_a,sponsor_name,5,character varying,255,,YES,,,,
dol,schedule_a,ack_id,6,character varying,255,,YES,,,,
dol,schedule_a,form_id,7,character varying,255,,YES,,,,
dol,schedule_a,sch_a_plan_year_begin_date,8,character varying,30,,YES,,,,
dol,schedule_a,sch_a_plan_year_end_date,9,character varying,30,,YES,,,,
dol,schedule_a,sch_a_plan_num,10,character varying,255,,YES,,,,
dol,schedule_a,sch_a_ein,11,character varying,20,,YES,,,,
dol,schedule_a,ins_carrier_name,12,character varying,255,,YES,,,,
dol,schedule_a,ins_carrier_ein,13,character varying,20,,YES,,,,
dol,schedule_a,ins_carrier_naic_code,14,character varying,255,,YES,,,,
dol,schedule_a,ins_contract_num,15,character varying,255,,YES,,,,
dol,schedule_a,ins_prsn_covered_eoy_cnt,16,numeric,,,YES,,,,
dol,schedule_a,ins_policy_from_date,17,character varying,30,,YES,,,,
dol,schedule_a,ins_policy_to_date,18,character varying,30,,YES,,,,
dol,schedule_a,ins_broker_comm_tot_amt,19,numeric,,,YES,,,,
dol,schedule_a,ins_broker_fees_tot_amt,20,numeric,,,YES,,,,
dol,schedule_a,pension_eoy_gen_acct_amt,21,numeric,,,YES,,,,
dol,schedule_a,pension_eoy_sep_acct_amt,22,numeric,,,YES,,,,
dol,schedule_a,pension_basis_rates_text,23,text,,,YES,,,,
dol,schedule_a,pension_prem_paid_tot_amt,24,numeric,,,YES,,,,
dol,schedule_a,pension_unpaid_premium_amt,25,numeric,,,YES,,,,
dol,schedule_a,pension_contract_cost_amt,26,numeric,,,YES,,,,
dol,schedule_a,pension_cost_text,27,text,,,YES,,,,
dol,schedule_a,alloc_contracts_indiv_ind,28,character varying,5,,YES,,,,
dol,schedule_a,alloc_contracts_group_ind,29,character varying,5,,YES,,,,
dol,schedule_a,alloc_contracts_other_ind,30,character varying,5,,YES,,,,
dol,schedule_a,alloc_contracts_other_text,31,text,,,YES,,,,
dol,schedule_a,pens_distr_bnft_term_pln_ind,32,character varying,5,,YES,,,,
dol,schedule_a,unalloc_contracts_dep_adm_ind,33,character varying,5,,YES,,,,
dol,schedule_a,unal_contrac_imm_part_guar_ind,34,character varying,5,,YES,,,,
dol,schedule_a,unal_contracts_guar_invest_ind,35,character varying,5,,YES,,,,
dol,schedule_a,unalloc_contracts_other_ind,36,character varying,5,,YES,,,,
dol,schedule_a,unalloc_contracts_other_text,37,text,,,YES,,,,
dol,schedule_a,pension_end_prev_bal_amt,38,numeric,,,YES,,,,
dol,schedule_a,pension_contrib_dep_amt,39,numeric,,,YES,,,,
dol,schedule_a,pension_divnd_cr_dep_amt,40,numeric,,,YES,,,,
dol,schedule_a,pension_int_cr_dur_yr_amt,41,numeric,,,YES,,,,
dol,schedule_a,pension_transfer_from_amt,42,numeric,,,YES,,,,
dol,schedule_a,pension_other_amt,43,numeric,,,YES,,,,
dol,schedule_a,pension_other_text,44,text,,,YES,,,,
dol,schedule_a,pension_tot_additions_amt,45,numeric,,,YES,,,,
dol,schedule_a,pension_tot_bal_addn_amt,46,numeric,,,YES,,,,
dol,schedule_a,pension_bnfts_dsbrsd_amt,47,numeric,,,YES,,,,
dol,schedule_a,pension_admin_chrg_amt,48,numeric,,,YES,,,,
dol,schedule_a,pension_transfer_to_amt,49,numeric,,,YES,,,,
dol,schedule_a,pension_oth_ded_amt,50,numeric,,,YES,,,,
dol,schedule_a,pension_oth_ded_text,51,text,,,YES,,,,
dol,schedule_a,pension_tot_ded_amt,52,numeric,,,YES,,,,
dol,schedule_a,pension_eoy_bal_amt,53,numeric,,,YES,,,,
dol,schedule_a,wlfr_bnft_health_ind,54,character varying,5,,YES,,,,
dol,schedule_a,wlfr_bnft_dental_ind,55,character varying,5,,YES,,,,
dol,schedule_a,wlfr_bnft_vision_ind,56,character varying,5,,YES,,,,
dol,schedule_a,wlfr_bnft_life_insur_ind,57,character varying,5,,YES,,,,
dol,schedule_a,wlfr_bnft_temp_disab_ind,58,character varying,5,,YES,,,,
dol,schedule_a,wlfr_bnft_long_term_disab_ind,59,character varying,5,,YES,,,,
dol,schedule_a,wlfr_bnft_unemp_ind,60,character varying,5,,YES,,,,
dol,schedule_a,wlfr_bnft_drug_ind,61,character varying,5,,YES,,,,
dol,schedule_a,wlfr_bnft_stop_loss_ind,62,character varying,5,,YES,,,,
dol,schedule_a,wlfr_bnft_hmo_ind,63,character varying,5,,YES,,,,
dol,schedule_a,wlfr_bnft_ppo_ind,64,character varying,5,,YES,,,,
dol,schedule_a,wlfr_bnft_indemnity_ind,65,character varying,5,,YES,,,,
dol,schedule_a,wlfr_bnft_other_ind,66,character varying,5,,YES,,,,
dol,schedule_a,wlfr_type_bnft_oth_text,67,text,,,YES,,,,
dol,schedule_a,wlfr_premium_rcvd_amt,68,numeric,,,YES,,,,
dol,schedule_a,wlfr_unpaid_due_amt,69,numeric,,,YES,,,,
dol,schedule_a,wlfr_reserve_amt,70,numeric,,,YES,,,,
dol,schedule_a,wlfr_tot_earned_prem_amt,71,numeric,,,YES,,,,
dol,schedule_a,wlfr_claims_paid_amt,72,numeric,,,YES,,,,
dol,schedule_a,wlfr_incr_reserve_amt,73,numeric,,,YES,,,,
dol,schedule_a,wlfr_incurred_claim_amt,74,numeric,,,YES,,,,
dol,schedule_a,wlfr_claims_chrgd_amt,75,numeric,,,YES,,,,
dol,schedule_a,wlfr_ret_commissions_amt,76,numeric,,,YES,,,,
dol,schedule_a,wlfr_ret_admin_amt,77,numeric,,,YES,,,,
dol,schedule_a,wlfr_ret_oth_cost_amt,78,numeric,,,YES,,,,
dol,schedule_a,wlfr_ret_oth_expense_amt,79,numeric,,,YES,,,,
dol,schedule_a,wlfr_ret_taxes_amt,80,numeric,,,YES,,,,
dol,schedule_a,wlfr_ret_charges_amt,81,numeric,,,YES,,,,
dol,schedule_a,wlfr_ret_oth_chrgs_amt,82,numeric,,,YES,,,,
dol,schedule_a,wlfr_ret_tot_amt,83,numeric,,,YES,,,,
dol,schedule_a,wlfr_refund_cash_ind,84,character varying,5,,YES,,,,
dol,schedule_a,wlfr_refund_credit_ind,85,character varying,5,,YES,,,,
dol,schedule_a,wlfr_refund_amt,86,numeric,,,YES,,,,
dol,schedule_a,wlfr_held_bnfts_amt,87,numeric,,,YES,,,,
dol,schedule_a,wlfr_claims_reserve_amt,88,numeric,,,YES,,,,
dol,schedule_a,wlfr_oth_reserve_amt,89,numeric,,,YES,,,,
dol,schedule_a,wlfr_divnds_due_amt,90,numeric,,,YES,,,,
dol,schedule_a,wlfr_tot_charges_paid_amt,91,numeric,,,YES,,,,
dol,schedule_a,wlfr_acquis_cost_amt,92,numeric,,,YES,,,,
dol,schedule_a,wlfr_acquis_cost_text,93,text,,,YES,,,,
dol,schedule_a,ins_fail_provide_info_ind,94,character varying,5,,YES,,,,
dol,schedule_a,ins_fail_provide_info_text,95,text,,,YES,,,,
dol,schedule_a,form_year,96,character varying,10,,YES,,,,
dol,schedule_a,created_at,97,timestamp with time zone,,,YES,now(),,,
dol,schedule_a,updated_at,98,timestamp with time zone,,,YES,now(),,,
enrichment,column_registry,id,1,integer,,32,NO,nextval('enrichment.column_registry_id_seq'::regclass),PK,,
enrichment,column_registry,table_name,2,character varying,100,,NO,,,,UNIQUE
enrichment,column_registry,column_name,3,character varying,100,,NO,,,,UNIQUE
enrichment,column_registry,column_id,4,character varying,50,,NO,,,,UNIQUE
enrichment,column_registry,data_type,5,character varying,50,,NO,,,,
enrichment,column_registry,format_pattern,6,character varying,255,,YES,,,,
enrichment,column_registry,description,7,text,,,NO,,,,
enrichment,column_registry,example_value,8,text,,,YES,,,,
enrichment,column_registry,is_required,9,boolean,,,YES,false,,,
enrichment,column_registry,is_pii,10,boolean,,,YES,false,,,
enrichment,column_registry,ai_usage_hint,11,text,,,YES,,,,
enrichment,column_registry,created_at,12,timestamp without time zone,,,YES,now(),,,
enrichment,hunter_company,id,1,integer,,32,NO,nextval('enrichment.hunter_company_id_seq'::regclass),PK,,
enrichment,hunter_company,domain,2,character varying,255,,NO,,,,UNIQUE
enrichment,hunter_company,organization,3,character varying,500,,YES,,,,
enrichment,hunter_company,headcount,4,character varying,50,,YES,,,,
enrichment,hunter_company,country,5,character varying,10,,YES,,,,
enrichment,hunter_company,state,6,character varying,50,,YES,,,,
enrichment,hunter_company,city,7,character varying,100,,YES,,,,
enrichment,hunter_company,postal_code,8,character varying,20,,YES,,,,
enrichment,hunter_company,street,9,character varying,255,,YES,,,,
enrichment,hunter_company,email_pattern,10,character varying,100,,YES,,,,
enrichment,hunter_company,company_type,11,character varying,100,,YES,,,,
enrichment,hunter_company,industry,12,character varying,255,,YES,,,,
enrichment,hunter_company,enriched_at,13,timestamp without time zone,,,YES,now(),,,
enrichment,hunter_company,created_at,14,timestamp without time zone,,,YES,now(),,,
enrichment,hunter_company,updated_at,15,timestamp without time zone,,,YES,now(),,,
enrichment,hunter_company,company_embedding,16,vector,,,YES,,,,
enrichment,hunter_company,industry_normalized,17,character varying,100,,YES,,,,
enrichment,hunter_company,headcount_min,18,integer,,32,YES,,,,
enrichment,hunter_company,headcount_max,19,integer,,32,YES,,,,
enrichment,hunter_company,location_full,20,text,,,YES,,,,
enrichment,hunter_company,data_quality_score,21,numeric,,3,YES,,,,
enrichment,hunter_company,tags,22,_text[],,,YES,,,,
enrichment,hunter_company,source,23,character varying,50,,YES,'hunter'::character varying,,,
enrichment,hunter_company,company_unique_id,24,character varying,50,,YES,,,,
enrichment,hunter_company,outreach_id,26,uuid,,,YES,,,,
enrichment,hunter_company,source_file,27,character varying,255,,YES,,,,
enrichment,hunter_contact,id,1,integer,,32,NO,nextval('enrichment.hunter_contact_id_seq'::regclass),PK,,
enrichment,hunter_contact,domain,2,character varying,255,,NO,,,enrichment.hunter_company(domain),
enrichment,hunter_contact,email,3,character varying,255,,YES,,,,
enrichment,hunter_contact,first_name,4,character varying,100,,YES,,,,
enrichment,hunter_contact,last_name,5,character varying,100,,YES,,,,
enrichment,hunter_contact,department,6,character varying,100,,YES,,,,
enrichment,hunter_contact,job_title,7,character varying,255,,YES,,,,
enrichment,hunter_contact,position_raw,8,character varying,500,,YES,,,,
enrichment,hunter_contact,linkedin_url,9,character varying,500,,YES,,,,
enrichment,hunter_contact,twitter_handle,10,character varying,100,,YES,,,,
enrichment,hunter_contact,phone_number,11,character varying,50,,YES,,,,
enrichment,hunter_contact,confidence_score,12,integer,,32,YES,,,,
enrichment,hunter_contact,email_type,13,character varying,20,,YES,,,,
enrichment,hunter_contact,num_sources,14,integer,,32,YES,,,,
enrichment,hunter_contact,created_at,15,timestamp without time zone,,,YES,now(),,,
enrichment,hunter_contact,contact_embedding,16,vector,,,YES,,,,
enrichment,hunter_contact,title_normalized,17,character varying,100,,YES,,,,
enrichment,hunter_contact,seniority_level,18,character varying,50,,YES,,,,
enrichment,hunter_contact,department_normalized,19,character varying,50,,YES,,,,
enrichment,hunter_contact,is_decision_maker,20,boolean,,,YES,false,,,
enrichment,hunter_contact,full_name,21,character varying,200,,YES,,,,
enrichment,hunter_contact,email_verified,22,boolean,,,YES,true,,,
enrichment,hunter_contact,data_quality_score,23,numeric,,3,YES,,,,
enrichment,hunter_contact,outreach_priority,24,integer,,32,YES,,,,
enrichment,hunter_contact,tags,25,_text[],,,YES,,,,
enrichment,hunter_contact,source,26,character varying,50,,YES,'hunter'::character varying,,,
enrichment,hunter_contact,company_unique_id,27,character varying,50,,YES,,,,
enrichment,hunter_contact,outreach_id,29,uuid,,,YES,,,,
enrichment,hunter_contact,source_1,30,text,,,YES,,,,
enrichment,hunter_contact,source_2,31,text,,,YES,,,,
enrichment,hunter_contact,source_3,32,text,,,YES,,,,
enrichment,hunter_contact,source_4,33,text,,,YES,,,,
enrichment,hunter_contact,source_5,34,text,,,YES,,,,
enrichment,hunter_contact,source_6,35,text,,,YES,,,,
enrichment,hunter_contact,source_7,36,text,,,YES,,,,
enrichment,hunter_contact,source_8,37,text,,,YES,,,,
enrichment,hunter_contact,source_9,38,text,,,YES,,,,
enrichment,hunter_contact,source_10,39,text,,,YES,,,,
enrichment,hunter_contact,source_11,40,text,,,YES,,,,
enrichment,hunter_contact,source_12,41,text,,,YES,,,,
enrichment,hunter_contact,source_13,42,text,,,YES,,,,
enrichment,hunter_contact,source_14,43,text,,,YES,,,,
enrichment,hunter_contact,source_15,44,text,,,YES,,,,
enrichment,hunter_contact,source_16,45,text,,,YES,,,,
enrichment,hunter_contact,source_17,46,text,,,YES,,,,
enrichment,hunter_contact,source_18,47,text,,,YES,,,,
enrichment,hunter_contact,source_19,48,text,,,YES,,,,
enrichment,hunter_contact,source_20,49,text,,,YES,,,,
enrichment,hunter_contact,source_21,50,text,,,YES,,,,
enrichment,hunter_contact,source_22,51,text,,,YES,,,,
enrichment,hunter_contact,source_23,52,text,,,YES,,,,
enrichment,hunter_contact,source_24,53,text,,,YES,,,,
enrichment,hunter_contact,source_25,54,text,,,YES,,,,
enrichment,hunter_contact,source_26,55,text,,,YES,,,,
enrichment,hunter_contact,source_27,56,text,,,YES,,,,
enrichment,hunter_contact,source_28,57,text,,,YES,,,,
enrichment,hunter_contact,source_29,58,text,,,YES,,,,
enrichment,hunter_contact,source_30,59,text,,,YES,,,,
enrichment,hunter_contact,source_file,60,character varying,255,,YES,,,,
enrichment,v_column_metadata,table_name,1,character varying,100,,YES,,,,
enrichment,v_column_metadata,column_name,2,character varying,100,,YES,,,,
enrichment,v_column_metadata,column_id,3,character varying,50,,YES,,,,
enrichment,v_column_metadata,data_type,4,character varying,50,,YES,,,,
enrichment,v_column_metadata,format_pattern,5,character varying,255,,YES,,,,
enrichment,v_column_metadata,description,6,text,,,YES,,,,
enrichment,v_column_metadata,example_value,7,text,,,YES,,,,
enrichment,v_column_metadata,is_required,8,boolean,,,YES,,,,
enrichment,v_column_metadata,is_pii,9,boolean,,,YES,,,,
enrichment,v_column_metadata,ai_usage_hint,10,text,,,YES,,,,
enrichment,v_column_metadata,field_status,11,text,,,YES,,,,
enrichment,v_hunter_company_sources,domain,1,character varying,255,,YES,,,,
enrichment,v_hunter_company_sources,organization,2,character varying,500,,YES,,,,
enrichment,v_hunter_company_sources,outreach_id,3,uuid,,,YES,,,,
enrichment,v_hunter_company_sources,source_url,4,text,,,YES,,,,
enrichment,v_hunter_company_sources,source_type,5,text,,,YES,,,,
enrichment,v_hunter_contact_sources,contact_id,1,integer,,32,YES,,,,
enrichment,v_hunter_contact_sources,domain,2,character varying,255,,YES,,,,
enrichment,v_hunter_contact_sources,email,3,character varying,255,,YES,,,,
enrichment,v_hunter_contact_sources,first_name,4,character varying,100,,YES,,,,
enrichment,v_hunter_contact_sources,last_name,5,character varying,100,,YES,,,,
enrichment,v_hunter_contact_sources,job_title,6,character varying,255,,YES,,,,
enrichment,v_hunter_contact_sources,linkedin_url,7,character varying,500,,YES,,,,
enrichment,v_hunter_contact_sources,outreach_id,8,uuid,,,YES,,,,
enrichment,v_hunter_contact_sources,source_order,9,integer,,32,YES,,,,
enrichment,v_hunter_contact_sources,source_url,10,text,,,YES,,,,
enrichment,v_hunter_sources_by_type,contact_id,1,integer,,32,YES,,,,
enrichment,v_hunter_sources_by_type,domain,2,character varying,255,,YES,,,,
enrichment,v_hunter_sources_by_type,email,3,character varying,255,,YES,,,,
enrichment,v_hunter_sources_by_type,first_name,4,character varying,100,,YES,,,,
enrichment,v_hunter_sources_by_type,last_name,5,character varying,100,,YES,,,,
enrichment,v_hunter_sources_by_type,job_title,6,character varying,255,,YES,,,,
enrichment,v_hunter_sources_by_type,linkedin_url,7,character varying,500,,YES,,,,
enrichment,v_hunter_sources_by_type,outreach_id,8,uuid,,,YES,,,,
enrichment,v_hunter_sources_by_type,source_order,9,integer,,32,YES,,,,
enrichment,v_hunter_sources_by_type,source_url,10,text,,,YES,,,,
enrichment,v_hunter_sources_by_type,source_type,11,text,,,YES,,,,
intake,company_raw_intake,id,1,bigint,,64,NO,nextval('intake.company_raw_intake_id_seq'::regclass),PK,,
intake,company_raw_intake,company,2,text,,,NO,,,,
intake,company_raw_intake,company_name_for_emails,3,text,,,YES,,,,
intake,company_raw_intake,num_employees,4,integer,,32,YES,,,,
intake,company_raw_intake,industry,5,text,,,YES,,,,
intake,company_raw_intake,website,6,text,,,YES,,,,
intake,company_raw_intake,company_linkedin_url,7,text,,,YES,,,,
intake,company_raw_intake,facebook_url,8,text,,,YES,,,,
intake,company_raw_intake,twitter_url,9,text,,,YES,,,,
intake,company_raw_intake,company_street,10,text,,,YES,,,,
intake,company_raw_intake,company_city,11,text,,,YES,,,,
intake,company_raw_intake,company_state,12,text,,,YES,,,,
intake,company_raw_intake,company_country,13,text,,,YES,,,,
intake,company_raw_intake,company_postal_code,14,text,,,YES,,,,
intake,company_raw_intake,company_address,15,text,,,YES,,,,
intake,company_raw_intake,company_phone,16,text,,,YES,,,,
intake,company_raw_intake,sic_codes,17,text,,,YES,,,,
intake,company_raw_intake,founded_year,18,integer,,32,YES,,,,
intake,company_raw_intake,created_at,19,timestamp with time zone,,,YES,now(),,,
intake,company_raw_intake,state_abbrev,20,text,,,YES,,,,
intake,company_raw_intake,import_batch_id,21,text,,,YES,,,,
intake,company_raw_intake,validated,22,boolean,,,YES,false,,,
intake,company_raw_intake,validation_notes,23,text,,,YES,,,,
intake,company_raw_intake,validated_at,24,timestamp with time zone,,,YES,,,,
intake,company_raw_intake,validated_by,25,text,,,YES,,,,
intake,company_raw_intake,enrichment_attempt,26,integer,,32,YES,0,,,
intake,company_raw_intake,chronic_bad,27,boolean,,,YES,false,,,
intake,company_raw_intake,last_enriched_at,28,timestamp without time zone,,,YES,,,,
intake,company_raw_intake,enriched_by,29,character varying,255,,YES,,,,
intake,company_raw_intake,b2_file_path,30,text,,,YES,,,,
intake,company_raw_intake,b2_uploaded_at,31,timestamp without time zone,,,YES,,,,
intake,company_raw_intake,apollo_id,32,character varying,255,,YES,,,,
intake,company_raw_intake,last_hash,33,character varying,64,,YES,,,,
intake,company_raw_intake,garage_bay,34,character varying,10,,YES,,,,
intake,company_raw_intake,validation_reasons,35,text,,,YES,,,,
intake,company_raw_wv,company_unique_id,1,text,,,NO,,PK,,
intake,company_raw_wv,company_name,2,text,,,YES,,,,
intake,company_raw_wv,domain,3,text,,,YES,,,,
intake,company_raw_wv,website,4,text,,,YES,,,,
intake,company_raw_wv,industry,5,text,,,YES,,,,
intake,company_raw_wv,employee_count,6,integer,,32,YES,,,,
intake,company_raw_wv,phone,7,text,,,YES,,,,
intake,company_raw_wv,address,8,text,,,YES,,,,
intake,company_raw_wv,city,9,text,,,YES,,,,
intake,company_raw_wv,state,10,text,,,YES,,,,
intake,company_raw_wv,zip,11,text,,,YES,,,,
intake,company_raw_wv,created_at,12,timestamp without time zone,,,YES,now(),,,
intake,people_candidate,candidate_id,1,uuid,,,NO,gen_random_uuid(),PK,,
intake,people_candidate,outreach_id,2,uuid,,,NO,,,,UNIQUE
intake,people_candidate,slot_type,3,character varying,20,,NO,,,,UNIQUE
intake,people_candidate,person_name,4,text,,,YES,,,,
intake,people_candidate,person_title,5,text,,,YES,,,,
intake,people_candidate,person_email,6,text,,,YES,,,,UNIQUE
intake,people_candidate,linkedin_url,7,text,,,YES,,,,
intake,people_candidate,confidence_score,8,numeric,,5,YES,,,,
intake,people_candidate,source,9,character varying,50,,NO,,,,
